-2.526855468750000000e-01,-2.343750000000000000e-01,-6.332778223585859845e-01
3.034667968750000000e-01,-2.343750000000000000e-01,-5.996404018897487642e-01
-2.526855468750000000e-01,2.215576171875000000e-01,-5.935301826870782449e-01
3.034667968750000000e-01,2.215576171875000000e-01,-5.598927622182411357e-01
